gender,age,membership_tier,province,customer_age_days,category,brand,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,promo_name,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,delivery_days,delay_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,customer_tenure_months,order_month,order_dayofweek,is_weekend,age_group,logistics_risk,is_returned,dataset_split
-0.22468157324861734,0.8308313371073403,-0.9479265635544524,1.6858994430486998,0.0038257914289607517,0.3799541515192112,-0.6801952584339289,-0.5093423507039401,-1.341307416767683,-1.341307416767683,-1.1613314069209881,-0.9771759714082288,-0.08595793984268678,-0.2872746852376658,-0.26400836435660224,0.32783326767681953,-1.0650632958289081,-0.9976498204877545,0.6366202891523869,0.22309410963994905,-0.26400836435660224,0.046076125898650205,-0.010986781248797785,-0.04136852602610111,-0.00320078255526321,1.488494531745985,1.3467574401890858,1.9158104473902606,0.8310752505312251,1.0900550299430645,0.8152138704088169,0.555763804109721,0.2083103591691548,1.8411779312429295,-1.4958509789522703,-0.6349041931140528,0.7677960156827942,-0.2508548403205368,0,train
-0.22468157324861734,-0.1563731984289479,0.07055963171274854,-1.309026437628485,0.8700071129809271,-1.8720575460607176,-0.16627341381653205,1.587731992228238,-1.341307416767683,-1.341307416767683,-1.1613314069209881,-0.9771759714082288,-0.08595793984268678,-0.2872746852376658,-0.26400836435660224,1.133246075179227,-1.0650632958289081,-0.9976498204877545,-1.0104262123193453,-0.8884533299494807,-0.26400836435660224,-0.8864168982407009,-0.8241093409375181,-0.9840593214747705,1.233465204705459,-0.3005613958333239,-0.8092719866132929,-0.5219723075224961,-0.10045964566860954,-0.043940318587289154,0.5436675933308741,-0.8362962229343402,1.2745037034312718,-0.1452964088773704,-0.5012692110318778,-0.6349041931140528,-0.820689185068178,-0.2508548403205368,0,train
-0.22468157324861734,-1.4068322767749128,0.07055963171274854,1.166418105013532,0.6739578426708113,0.3799541515192112,0.16026511313693725,0.80132911362867,-1.341307416767683,-1.341307416767683,-1.1613314069209881,-0.9771759714082288,-0.9312610050532439,3.4809889328490096,1.4809924887002555,0.17349235336439994,-1.0650632958289081,-0.9976498204877545,2.8013099768009493,-0.8884533299494807,1.4809924887002555,0.046076125898650205,0.9359407566165474,1.2155525345721248,-0.00320078255526321,-0.3005613958333239,-0.27026462991269823,-0.5219723075224961,-1.6530178060016674,-0.7016576207348942,0.27212131625293134,-0.8362962229343402,0.4340516209836097,-0.42907845746598466,1.487894324808907,1.5750407870126668,-0.015366066160382587,-0.2508548403205368,1,train
-0.3061406536620712,-0.8803231911555592,1.9565328204026982,0.18608362262112194,-1.7000205941753188,0.7428738193164954,-0.478516274651669,0.014926235029104394,-1.341307416767683,-1.341307416767683,-1.1613314069209881,-0.9771759714082288,-0.08595793984268678,-0.2872746852376658,-0.26400836435660224,0.32783326767681953,-1.0650632958289081,-0.9976498204877545,-0.30454914026003155,1.3346415492293784,-0.26400836435660224,0.978569150038001,-0.17566983131233607,-0.6242884381875972,-1.2398667698159855,-0.8969133716930936,-0.27026462991269823,1.9158104473902606,0.3653078024313078,0.20553865808938862,-0.2709712379029542,0.07953274222622635,-1.6201938615279288,0.9898317854770867,-0.998560094992074,-0.6349041931140528,-0.015366066160382587,-0.7948002848931291,0,train
-0.22468157324861734,0.435949522892825,0.07055963171274854,-0.8941334357900617,-1.7196255212063303,-1.8720575460607176,-0.6022767034336959,0.5391948207621489,1.0657107524502438,1.0657107524502438,1.2888217280268448,1.38516639405535,-0.08595793984268678,-0.2872746852376658,-0.26400836435660224,-1.6056783582071184,-1.0650632958289081,1.002355715867414,-0.8221923264368617,-0.8884533299494807,-0.26400836435660224,-0.8864168982407009,-0.6491336002450087,-0.4937386661930954,-1.2398667698159855,0.8921425558862154,1.3467574401890858,-0.5219723075224961,0.986331066564531,-0.65629780679368,0.27212131625293134,0.9953617073867931,-1.6010926778359367,1.273613834065701,-0.5012692110318778,-0.6349041931140528,-0.820689185068178,-0.7948002848931291,1,train
-0.22468157324861734,0.435949522892825,-1.259913927160808,1.166418105013532,0.7399016881387593,0.3799541515192112,-0.592941093556405,0.014926235029104394,1.0657107524502438,1.0657107524502438,1.2888217280268448,1.38516639405535,-0.08595793984268678,-0.2872746852376658,-0.26400836435660224,0.32783326767681953,1.3503623477133861,-0.9976498204877545,-0.022198311436306004,2.4461889888188084,-0.26400836435660224,1.9110621741773526,0.3183793188782788,-0.5149909546573166,1.233465204705459,1.488494531745985,0.8077500834884912,-0.5219723075224961,1.2968426986311425,0.9993354020606361,0.0005750391749885923,-0.8362962229343402,1.066127154064083,-0.7128605060545989,0.4933125568885146,-0.6349041931140528,-0.820689185068178,1.9249269379698326,0,train
-0.3061406536620712,-0.2880004698337863,0.07055963171274854,-0.3580072182070433,-1.258018602930694,0.7428738193164954,0.798822903758291,-0.7714766435704612,0.2834405654933236,0.2834405654933236,-0.11126577765763108,-0.38659038004233404,-0.08595793984268678,-0.2872746852376658,-0.26400836435660224,-1.6056783582071184,-1.0650632958289081,-0.9976498204877545,0.2601525173874195,-0.8884533299494807,-0.26400836435660224,-0.8864168982407009,-0.5462066939552972,-0.20531475132152185,-0.00320078255526321,0.8921425558862154,0.8077500834884912,1.9158104473902606,-0.7214829098018326,-0.65629780679368,1.6298527016426452,-0.17689936801873232,-0.9412336048398381,-0.9966425546432132,0.4933125568885146,-0.6349041931140528,0.2803557045237576,-0.7948002848931291,0,train
-0.22468157324861734,-0.5512550126434631,0.07055963171274854,0.34678767473205563,-1.001372285433815,-1.8720575460607176,-0.6022767034336959,0.5391948207621489,0.2834405654933236,0.2834405654933236,-0.11126577765763108,-0.38659038004233404,-0.08595793984268678,-0.2872746852376658,-0.26400836435660224,0.17349235336439994,-0.2593528260995603,1.002355715867414,-0.8221923264368617,-0.8884533299494807,-0.26400836435660224,-0.8864168982407009,-0.6491336002450087,-0.4937386661930954,-1.2398667698159855,-1.4932653475528632,-0.8092719866132929,-0.5219723075224961,0.3653078024313078,-0.13465994646971743,2.172945255798531,-0.543230954082959,-0.593939355894523,-0.42907845746598466,0.4933125568885146,-0.6349041931140528,0.2803557045237576,-0.7948002848931291,0,train
-0.22468157324861734,-1.3410186410724938,0.07055963171274854,-0.3580072182070433,-1.1314777102759828,-1.8720575460607176,-1.1558037722192203,1.3255976993617145,0.2834405654933236,0.2834405654933236,-0.11126577765763108,-0.38659038004233404,-0.08595793984268678,-0.2872746852376658,-0.26400836435660224,0.17349235336439994,-0.2593528260995603,1.002355715867414,1.201321946799838,-0.8884533299494807,-0.26400836435660224,-0.8864168982407009,0.23603779384650966,1.986707001702437,1.233465204705459,0.8921425558862154,0.26874272678789646,1.9158104473902606,-0.8767387258351385,-0.316099202234574,1.0867601474867596,-0.43333147826369095,-0.793633549038079,-0.9966425546432132,0.4933125568885146,-0.6349041931140528,-0.015366066160382587,0.2930906042520555,0,train
-0.22468157324861734,1.1598995156194363,0.07055963171274854,-0.8941334357900617,1.6773736534398587,0.3799541515192112,0.16026511313693725,0.80132911362867,-1.341307416767683,-1.341307416767683,-1.1613314069209881,-0.9771759714082288,-0.08595793984268678,-0.2872746852376658,-0.26400836435660224,0.17349235336439994,1.3503623477133861,-0.9976498204877545,2.8013099768009493,-0.8884533299494807,-0.26400836435660224,-0.8864168982407009,0.0095986000091445,1.3521743889849753,-1.2398667698159855,0.8921425558862154,1.3467574401890858,1.9158104473902606,-0.5662270937685269,-0.36145901617578813,0.5436675933308741,-0.3234320024444229,1.7225132845707287,1.273613834065701,-0.003978327071681573,-0.6349041931140528,0.7677960156827942,-0.2508548403205368,1,train
